query,query_time,rows_examined,joins
SUM transactions (simulated missing index),0.11057152446578589,250188,1
SUM transactions (simulated missing index),0.0865549623690456,250188,1
SUM transactions (simulated missing index),0.08275785795333562,250188,1
SUM transactions (simulated missing index),0.1127812099447324,250188,1
SUM transactions (simulated missing index),0.11113963161315007,250188,1
SUM transactions (simulated missing index),0.09356651955141539,250188,1
SUM transactions (simulated missing index),0.09306785287868861,250188,1
SUM transactions (simulated missing index),0.09710275620946089,250188,1
SUM transactions (simulated missing index),0.07737833270628523,250188,1
SUM transactions (simulated missing index),0.1079349389840611,250188,1
SUM transactions (simulated missing index),0.09497820110921597,250188,1
SUM transactions (simulated missing index),0.09238685250453964,250188,1
SUM transactions (simulated missing index),0.09068428112146093,250188,1
SUM transactions (simulated missing index),0.11436030760834974,250188,1
SUM transactions (simulated missing index),0.1199307110521833,250188,1
SUM transactions (simulated missing index),0.08587373857044145,250188,1
SUM transactions (simulated missing index),0.1372100574174581,250188,1
SUM transactions (simulated missing index),0.11612988293756873,250188,1
SUM transactions (simulated missing index),0.11152805267023365,250188,1
SUM transactions (simulated missing index),0.12329562059163375,250188,1
SUM transactions (simulated missing index),0.16540554393754853,250188,1
SUM transactions (simulated missing index),0.16359951012769164,250188,1
SUM transactions (simulated missing index),0.12704484357567958,250188,1
SUM transactions (simulated missing index),0.12738147631500443,250188,1
SUM transactions (simulated missing index),0.18073965002708423,250188,1
SUM transactions (simulated missing index),0.14606999515411134,250188,1
SUM transactions (simulated missing index),0.13135396793263215,250188,1
SUM transactions (simulated missing index),0.12519605177987567,250188,1
SUM transactions (simulated missing index),0.1282546874552562,250188,1
SUM transactions (simulated missing index),0.11804250442074005,250188,1
SUM transactions (simulated missing index),0.09914527507251354,250188,1
SUM transactions (simulated missing index),0.11366122476658884,250188,1
SUM transactions (simulated missing index),0.09953955901726264,250188,1
SUM transactions (simulated missing index),0.10723128161438619,250188,1
SUM transactions (simulated missing index),0.10499294396233685,250188,1
SUM transactions (simulated missing index),0.08880286146634564,250188,1
SUM transactions (simulated missing index),0.08632166887641964,250188,1
SUM transactions (simulated missing index),0.08283346058970613,250188,1
SUM transactions (simulated missing index),0.07974955560885211,250188,1
SUM transactions (simulated missing index),0.0960759289855117,250188,1
SUM transactions (simulated missing index),0.09793796807064019,250188,1
SUM transactions (simulated missing index),0.07806927580540166,250188,1
SUM transactions (simulated missing index),0.10953557819867071,250188,1
SUM transactions (simulated missing index),0.0999773471469213,250188,1
SUM transactions (simulated missing index),0.08606085504818425,250188,1
SUM transactions (simulated missing index),0.09916309051272917,250188,1
SUM transactions (simulated missing index),0.1245513107052368,250188,1
SUM transactions (simulated missing index),0.14054940088726176,250188,1
SUM transactions (simulated missing index),0.12196081195615233,250188,1
SUM transactions (simulated missing index),0.1330666166306651,250188,1
SUM transactions (simulated missing index),0.14571445250592405,250188,1
SUM transactions (simulated missing index),0.12156361004652123,250188,1
SUM transactions (simulated missing index),0.15991904526634837,250188,1
SUM transactions (simulated missing index),0.11271727835360763,250188,1
SUM transactions (simulated missing index),0.12091559863541237,250188,1
SUM transactions (simulated missing index),0.1380700474617677,250188,1
SUM transactions (simulated missing index),0.12643136720697176,250188,1
SUM transactions (simulated missing index),0.09932893368800788,250188,1
SUM transactions (simulated missing index),0.10846995953640484,250188,1
SUM transactions (simulated missing index),0.08511889839937277,250188,1
SUM transactions (simulated missing index),0.11879390489075746,250188,1
SUM transactions (simulated missing index),0.10070558001886168,250188,1
SUM transactions (simulated missing index),0.11662822307582418,250188,1
SUM transactions (simulated missing index),0.13376648367477453,250188,1
SUM transactions (simulated missing index),0.13122889008227995,250188,1
SUM transactions (simulated missing index),0.11609479047484979,250188,1
SUM transactions (simulated missing index),0.1268784011916656,250188,1
SUM transactions (simulated missing index),0.09493569239473948,250188,1
SUM transactions (simulated missing index),0.1301029331056183,250188,1
SUM transactions (simulated missing index),0.11786973462306402,250188,1
SUM transactions (simulated missing index),0.08951002484494891,250188,1
SUM transactions (simulated missing index),0.11171199411509475,250188,1
SUM transactions (simulated missing index),0.11071716907759423,250188,1
SUM transactions (simulated missing index),0.09455464853210037,250188,1
SUM transactions (simulated missing index),0.07923171132575198,250188,1
SUM transactions (simulated missing index),0.10212575960076119,250188,1
SUM transactions (simulated missing index),0.10095814991906822,250188,1
SUM transactions (simulated missing index),0.10198154129048081,250188,1
SUM transactions (simulated missing index),0.09385638207012113,250188,1
SUM transactions (simulated missing index),0.07816981046632676,250188,1
SUM transactions (simulated missing index),0.11320994783588788,250188,1
SUM transactions (simulated missing index),0.10042064782370724,250188,1
SUM transactions (simulated missing index),0.08316756948791772,250188,1
SUM transactions (simulated missing index),0.10406407960889517,250188,1
SUM transactions (simulated missing index),0.10982349191395062,250188,1
SUM transactions (simulated missing index),0.08981206849490847,250188,1
SUM transactions (simulated missing index),0.10135358883781273,250188,1
SUM transactions (simulated missing index),0.1041304986095502,250188,1
SUM transactions (simulated missing index),0.09070463713132633,250188,1
SUM transactions (simulated missing index),0.09737171711662732,250188,1
SUM transactions (simulated missing index),0.09071350889116768,250188,1
SUM transactions (simulated missing index),0.113382357396176,250188,1
SUM transactions (simulated missing index),0.10571459546698812,250188,1
SUM transactions (simulated missing index),0.10021688176096312,250188,1
SUM transactions (simulated missing index),0.10030009031832765,250188,1
SUM transactions (simulated missing index),0.10081161583324749,250188,1
SUM transactions (simulated missing index),0.09794055049388009,250188,1
SUM transactions (simulated missing index),0.10519385226824388,250188,1
SUM transactions (simulated missing index),0.10771418905983814,250188,1
SUM transactions (simulated missing index),0.09655796255437733,250188,1
SUM transactions (simulated missing index),0.08419465943893555,250188,1
SUM transactions (simulated missing index),0.0911870301906786,250188,1
SUM transactions (simulated missing index),0.07815265384904845,250188,1
SUM transactions (simulated missing index),0.07925658302427864,250188,1
SUM transactions (simulated missing index),0.10244022098919864,250188,1
SUM transactions (simulated missing index),0.10391373348746655,250188,1
SUM transactions (simulated missing index),0.07594885350296136,250188,1
SUM transactions (simulated missing index),0.10284353790093133,250188,1
SUM transactions (simulated missing index),0.10792797063351972,250188,1
SUM transactions (simulated missing index),0.10515209879954215,250188,1
SUM transactions (simulated missing index),0.10461459405023221,250188,1
SUM transactions (simulated missing index),0.07839745845851451,250188,1
SUM transactions (simulated missing index),0.09094347793953052,250188,1
SUM transactions (simulated missing index),0.08053984498599646,250188,1
SUM transactions (simulated missing index),0.0795143395159235,250188,1
SUM transactions (simulated missing index),0.09725147240665193,250188,1
SUM transactions (simulated missing index),0.09326971926434433,250188,1
SUM transactions (simulated missing index),0.08887193884648516,250188,1
SUM transactions (simulated missing index),0.10208365177054039,250188,1
SUM transactions (simulated missing index),0.10138248839347108,250188,1
SUM transactions (simulated missing index),0.10634231523443295,250188,1
SUM transactions (simulated missing index),0.08238650897438543,250188,1
SUM transactions (simulated missing index),0.07928387379479222,250188,1
SUM transactions (simulated missing index),0.09787830238207666,250188,1
SUM transactions (simulated missing index),0.0825294129568804,250188,1
SUM transactions (simulated missing index),0.09898671355435844,250188,1
SUM transactions (simulated missing index),0.10573199644583793,250188,1
SUM transactions (simulated missing index),0.07361150766533989,250188,1
SUM transactions (simulated missing index),0.07443643980148829,250188,1
SUM transactions (simulated missing index),0.09428907403852235,250188,1
SUM transactions (simulated missing index),0.095731178628012,250188,1
SUM transactions (simulated missing index),0.09335831226990472,250188,1
SUM transactions (simulated missing index),0.07793440325728265,250188,1
SUM transactions (simulated missing index),0.07235292072767938,250188,1
SUM transactions (simulated missing index),0.07261433174951762,250188,1
SUM transactions (simulated missing index),0.08997000589602254,250188,1
SUM transactions (simulated missing index),0.07387251923537314,250188,1
SUM transactions (simulated missing index),0.08499345197057308,250188,1
SUM transactions (simulated missing index),0.1060207032146698,250188,1
SUM transactions (simulated missing index),0.07767969477171974,250188,1
SUM transactions (simulated missing index),0.1110790321006691,250188,1
SUM transactions (simulated missing index),0.08611742522424887,250188,1
SUM transactions (simulated missing index),0.08124446328322665,250188,1
SUM transactions (simulated missing index),0.08494480762117944,250188,1
SUM transactions (simulated missing index),0.07518034305041904,250188,1
SUM transactions (simulated missing index),0.0766658817821754,250188,1
SUM transactions (simulated missing index),0.08369229040796974,250188,1
SUM transactions (simulated missing index),0.09749090954176085,250188,1
SUM transactions (simulated missing index),0.11538230989169783,250188,1
SUM transactions (simulated missing index),0.10842481748703624,250188,1
SUM transactions (simulated missing index),0.1141948845464086,250188,1
SUM transactions (simulated missing index),0.14190579257334426,250188,1
SUM transactions (simulated missing index),0.11477520764131863,250188,1
SUM transactions (simulated missing index),0.13555329289887996,250188,1
SUM transactions (simulated missing index),0.09893067376757309,250188,1
SUM transactions (simulated missing index),0.09643002828969555,250188,1
SUM transactions (simulated missing index),0.09276032274759008,250188,1
SUM transactions (simulated missing index),0.1184796542559621,250188,1
SUM transactions (simulated missing index),0.09683113910602256,250188,1
SUM transactions (simulated missing index),0.10295364966659523,250188,1
SUM transactions (simulated missing index),0.11609055601760346,250188,1
SUM transactions (simulated missing index),0.09600464215066774,250188,1
SUM transactions (simulated missing index),0.09232311335249253,250188,1
SUM transactions (simulated missing index),0.105996024551173,250188,1
SUM transactions (simulated missing index),0.10230609998429088,250188,1
SUM transactions (simulated missing index),0.10521552869355782,250188,1
SUM transactions (simulated missing index),0.16577300990544375,250188,1
SUM transactions (simulated missing index),0.14246662928063752,250188,1
SUM transactions (simulated missing index),0.1374045941936871,250188,1
SUM transactions (simulated missing index),0.13751990030916222,250188,1
SUM transactions (simulated missing index),0.12496175167121658,250188,1
SUM transactions (simulated missing index),0.14672748232025468,250188,1
SUM transactions (simulated missing index),0.09972938566620553,250188,1
SUM transactions (simulated missing index),0.12695376547553308,250188,1
SUM transactions (simulated missing index),0.10141377576228618,250188,1
SUM transactions (simulated missing index),0.09487824605834032,250188,1
SUM transactions (simulated missing index),0.10571274083929971,250188,1
SUM transactions (simulated missing index),0.12348912687618582,250188,1
SUM transactions (simulated missing index),0.11231388651133888,250188,1
SUM transactions (simulated missing index),0.08212026974632324,250188,1
SUM transactions (simulated missing index),0.08673074351599326,250188,1
SUM transactions (simulated missing index),0.10274049663302329,250188,1
SUM transactions (simulated missing index),0.09512635033973553,250188,1
SUM transactions (simulated missing index),0.09305839253552368,250188,1
SUM transactions (simulated missing index),0.09200747860271119,250188,1
SUM transactions (simulated missing index),0.09817837998993631,250188,1
SUM transactions (simulated missing index),0.13245757723818827,250188,1
SUM transactions (simulated missing index),0.08811478118644533,250188,1
SUM transactions (simulated missing index),0.08397224594514463,250188,1
SUM transactions (simulated missing index),0.11658746854636877,250188,1
SUM transactions (simulated missing index),0.0852262499675147,250188,1
SUM transactions (simulated missing index),0.079138387016511,250188,1
SUM transactions (simulated missing index),0.09801926083879674,250188,1
SUM transactions (simulated missing index),0.08915401379415992,250188,1
SUM transactions (simulated missing index),0.09441026961904574,250188,1
SUM transactions (simulated missing index),0.11422912752464873,250188,1
SUM transactions (simulated missing index),0.11050840935518787,250188,1
SUM transactions (simulated missing index),0.12676430452556722,250188,1
SUM transactions (simulated missing index),0.1306553204156984,250188,1
SUM transactions (simulated missing index),0.09409050294328736,250188,1
SUM transactions (simulated missing index),0.1064837732151598,250188,1
SUM transactions (simulated missing index),0.08008023098818846,250188,1
SUM transactions (simulated missing index),0.09034842780550276,250188,1
SUM transactions (simulated missing index),0.11164580744640827,250188,1
SUM transactions (simulated missing index),0.08093311248418827,250188,1
SUM transactions (simulated missing index),0.10821009900783632,250188,1
SUM transactions (simulated missing index),0.09695615149068545,250188,1
SUM transactions (simulated missing index),0.09116291588066676,250188,1
SUM transactions (simulated missing index),0.09291850683442339,250188,1
SUM transactions (simulated missing index),0.08290797860013958,250188,1
SUM transactions (simulated missing index),0.11187281065153244,250188,1
SUM transactions (simulated missing index),0.08294452696632747,250188,1
SUM transactions (simulated missing index),0.07580439542157935,250188,1
SUM transactions (simulated missing index),0.08713147062912702,250188,1
SUM transactions (simulated missing index),0.09076645201945671,250188,1
SUM transactions (simulated missing index),0.08488169223089168,250188,1
SUM transactions (simulated missing index),0.10557632610895495,250188,1
SUM transactions (simulated missing index),0.08095873803211,250188,1
SUM transactions (simulated missing index),0.10674162766326835,250188,1
SUM transactions (simulated missing index),0.08560161376698149,250188,1
SUM transactions (simulated missing index),0.08043963690014397,250188,1
SUM transactions (simulated missing index),0.07445786799668416,250188,1
SUM transactions (simulated missing index),0.08173020922181007,250188,1
SUM transactions (simulated missing index),0.09836241924483526,250188,1
SUM transactions (simulated missing index),0.08778772304449975,250188,1
SUM transactions (simulated missing index),0.08440945153149976,250188,1
SUM transactions (simulated missing index),0.09541581264363007,250188,1
SUM transactions (simulated missing index),0.08294856212688807,250188,1
SUM transactions (simulated missing index),0.08736065801195882,250188,1
SUM transactions (simulated missing index),0.07922350864235281,250188,1
SUM transactions (simulated missing index),0.10500802673069592,250188,1
SUM transactions (simulated missing index),0.10941037946602118,250188,1
SUM transactions (simulated missing index),0.08482500493772892,250188,1
SUM transactions (simulated missing index),0.07846863428792367,250188,1
SUM transactions (simulated missing index),0.08446204074498277,250188,1
SUM transactions (simulated missing index),0.09299389222453086,250188,1
SUM transactions (simulated missing index),0.09248347107800182,250188,1
SUM transactions (simulated missing index),0.08120159446449632,250188,1
SUM transactions (simulated missing index),0.0778542110607847,250188,1
SUM transactions (simulated missing index),0.10287740273098366,250188,1
SUM transactions (simulated missing index),0.10757863270540614,250188,1
SUM transactions (simulated missing index),0.08650526448206576,250188,1
SUM transactions (simulated missing index),0.07651627031828975,250188,1
SUM transactions (simulated missing index),0.09417052919440277,250188,1
SUM transactions (simulated missing index),0.0799923936800628,250188,1
SUM transactions (simulated missing index),0.08925571699308382,250188,1
SUM transactions (simulated missing index),0.09235635311343683,250188,1
SUM transactions (simulated missing index),0.10898097601629321,250188,1
SUM transactions (simulated missing index),0.10784756606600497,250188,1
SUM transactions (simulated missing index),0.0791006727646696,250188,1
SUM transactions (simulated missing index),0.1035990670370715,250188,1
SUM transactions (simulated missing index),0.09571174641285388,250188,1
SUM transactions (simulated missing index),0.0864128542405801,250188,1
SUM transactions (simulated missing index),0.07744586638521778,250188,1
SUM transactions (simulated missing index),0.0971361414320423,250188,1
SUM transactions (simulated missing index),0.08703025304690865,250188,1
SUM transactions (simulated missing index),0.10963320282637447,250188,1
SUM transactions (simulated missing index),0.07642901225878339,250188,1
SUM transactions (simulated missing index),0.09587290126478111,250188,1
SUM transactions (simulated missing index),0.09573304537295114,250188,1
SUM transactions (simulated missing index),0.07637408380263012,250188,1
SUM transactions (simulated missing index),0.10066877357688489,250188,1
SUM transactions (simulated missing index),0.08856065152867977,250188,1
SUM transactions (simulated missing index),0.07800723018438971,250188,1
SUM transactions (simulated missing index),0.07787405544032389,250188,1
SUM transactions (simulated missing index),0.10411828836939278,250188,1
SUM transactions (simulated missing index),0.07701254148007439,250188,1
SUM transactions (simulated missing index),0.10888516601158463,250188,1
SUM transactions (simulated missing index),0.1149996801836728,250188,1
SUM transactions (simulated missing index),0.10699646086020187,250188,1
SUM transactions (simulated missing index),0.10177958079239935,250188,1
SUM transactions (simulated missing index),0.10717507113485987,250188,1
SUM transactions (simulated missing index),0.13779765366951593,250188,1
SUM transactions (simulated missing index),0.14205103740020789,250188,1
SUM transactions (simulated missing index),0.14591798565330005,250188,1
SUM transactions (simulated missing index),0.12073899019562057,250188,1
SUM transactions (simulated missing index),0.1335987059749838,250188,1
SUM transactions (simulated missing index),0.12469958244307029,250188,1
SUM transactions (simulated missing index),0.12740487584844817,250188,1
SUM transactions (simulated missing index),0.11533194843189792,250188,1
SUM transactions (simulated missing index),0.09797792482092015,250188,1
SUM transactions (simulated missing index),0.12882996899152985,250188,1
SUM transactions (simulated missing index),0.11310795769032354,250188,1
SUM transactions (simulated missing index),0.08073745959299489,250188,1
SUM transactions (simulated missing index),0.1010625911380626,250188,1
SUM transactions (simulated missing index),0.11114742659234894,250188,1
SUM transactions (simulated missing index),0.13488714073463648,250188,1
SUM transactions (simulated missing index),0.15635322608914254,250188,1
SUM transactions (simulated missing index),0.16308734411114043,250188,1
SUM transactions (simulated missing index),0.12622328406947703,250188,1
SUM transactions (simulated missing index),0.13072975870391065,250188,1
SUM transactions (simulated missing index),0.12807156036607692,250188,1
SUM transactions (simulated missing index),0.08868810963544355,250188,1
SUM transactions (simulated missing index),0.09647492268443895,250188,1
SUM transactions (simulated missing index),0.10965280151015373,250188,1
SUM transactions (simulated missing index),0.08627018474081893,250188,1
SUM transactions (simulated missing index),0.08460617448789912,250188,1
SUM transactions (simulated missing index),0.10423914346315304,250188,1
SUM transactions (simulated missing index),0.08669857663591826,250188,1
SUM transactions (simulated missing index),0.11051469635452944,250188,1
SUM transactions (simulated missing index),0.1115945490708722,250188,1
SUM transactions (simulated missing index),0.1100115620854877,250188,1
SUM transactions (simulated missing index),0.09308122318132078,250188,1
SUM transactions (simulated missing index),0.08775477134181221,250188,1
SUM transactions (simulated missing index),0.0923600004777858,250188,1
SUM transactions (simulated missing index),0.0880464324071713,250188,1
SUM transactions (simulated missing index),0.07869543308884216,250188,1
SUM transactions (simulated missing index),0.10455121377504119,250188,1
SUM transactions (simulated missing index),0.08072527788689965,250188,1
SUM transactions (simulated missing index),0.11125129074542663,250188,1
SUM transactions (simulated missing index),0.08104428781636215,250188,1
SUM transactions (simulated missing index),0.10845715869180389,250188,1
SUM transactions (simulated missing index),0.07424853960143653,250188,1
SUM transactions (simulated missing index),0.0962717339324973,250188,1
SUM transactions (simulated missing index),0.10390810021505861,250188,1
SUM transactions (simulated missing index),0.0946743363289604,250188,1
SUM transactions (simulated missing index),0.07921440363402962,250188,1
SUM transactions (simulated missing index),0.0874737813583113,250188,1
SUM transactions (simulated missing index),0.08677349454280618,250188,1
SUM transactions (simulated missing index),0.09911645908140075,250188,1
SUM transactions (simulated missing index),0.09121680171259389,250188,1
SUM transactions (simulated missing index),0.07745570445435748,250188,1
SUM transactions (simulated missing index),0.10808827801989865,250188,1
SUM transactions (simulated missing index),0.08077713634599529,250188,1
SUM transactions (simulated missing index),0.11762891665585999,250188,1
SUM transactions (simulated missing index),0.10544548041263846,250188,1
SUM transactions (simulated missing index),0.1003274588210061,250188,1
SUM transactions (simulated missing index),0.10366299692505236,250188,1
SUM transactions (simulated missing index),0.09889397957950308,250188,1
SUM transactions (simulated missing index),0.10774166994332818,250188,1
SUM transactions (simulated missing index),0.10920728740945872,250188,1
SUM transactions (simulated missing index),0.10191915673314624,250188,1
SUM transactions (simulated missing index),0.08972620806130119,250188,1
SUM transactions (simulated missing index),0.10637623057912805,250188,1
SUM transactions (simulated missing index),0.08267127511023639,250188,1
SUM transactions (simulated missing index),0.07645571197219811,250188,1
SUM transactions (simulated missing index),0.07891501752413033,250188,1
SUM transactions (simulated missing index),0.10286091196784666,250188,1
SUM transactions (simulated missing index),0.08828729478327525,250188,1
SUM transactions (simulated missing index),0.09184525512006282,250188,1
SUM transactions (simulated missing index),0.09257931884312831,250188,1
SUM transactions (simulated missing index),0.09581832029530872,250188,1
SUM transactions (simulated missing index),0.08526961686144939,250188,1
SUM transactions (simulated missing index),0.11161413311044287,250188,1
SUM transactions (simulated missing index),0.09686574365907191,250188,1
SUM transactions (simulated missing index),0.08689187058458829,250188,1
SUM transactions (simulated missing index),0.08570042290797683,250188,1
SUM transactions (simulated missing index),0.08798232449967458,250188,1
SUM transactions (simulated missing index),0.1058051089852231,250188,1
SUM transactions (simulated missing index),0.08333948783869607,250188,1
SUM transactions (simulated missing index),0.0870126967616045,250188,1
SUM transactions (simulated missing index),0.0794037074334854,250188,1
SUM transactions (simulated missing index),0.10404484092826365,250188,1
SUM transactions (simulated missing index),0.1006461006586877,250188,1
SUM transactions (simulated missing index),0.10918391059335325,250188,1
SUM transactions (simulated missing index),0.07822214638347617,250188,1
SUM transactions (simulated missing index),0.09338005047657479,250188,1
SUM transactions (simulated missing index),0.08206981589727998,250188,1
SUM transactions (simulated missing index),0.10569502186867132,250188,1
SUM transactions (simulated missing index),0.0865633216798439,250188,1
SUM transactions (simulated missing index),0.07626497676119008,250188,1
SUM transactions (simulated missing index),0.10369796007251697,250188,1
SUM transactions (simulated missing index),0.09169617783834819,250188,1
SUM transactions (simulated missing index),0.10567583625256806,250188,1
SUM transactions (simulated missing index),0.10945595050884155,250188,1
SUM transactions (simulated missing index),0.09819388001851491,250188,1
SUM transactions (simulated missing index),0.1039398470444137,250188,1
SUM transactions (simulated missing index),0.10002643136929767,250188,1
SUM transactions (simulated missing index),0.10740900606156328,250188,1
SUM transactions (simulated missing index),0.079336372156896,250188,1
SUM transactions (simulated missing index),0.11919551837723968,250188,1
SUM transactions (simulated missing index),0.0859062317540453,250188,1
SUM transactions (simulated missing index),0.08076742880356022,250188,1
SUM transactions (simulated missing index),0.1361033087714633,250188,1
SUM transactions (simulated missing index),0.09848646353583336,250188,1
SUM transactions (simulated missing index),0.09849630129463893,250188,1
SUM transactions (simulated missing index),0.10559710806257294,250188,1
SUM transactions (simulated missing index),0.14048289744448156,250188,1
SUM transactions (simulated missing index),0.12229006464528054,250188,1
SUM transactions (simulated missing index),0.10480434330394911,250188,1
SUM transactions (simulated missing index),0.11004478493284696,250188,1
SUM transactions (simulated missing index),0.13084403046181578,250188,1
SUM transactions (simulated missing index),0.12150126783976142,250188,1
SUM transactions (simulated missing index),0.1252095257405007,250188,1
SUM transactions (simulated missing index),0.123638687963028,250188,1
SUM transactions (simulated missing index),0.13813929225963004,250188,1
SUM transactions (simulated missing index),0.13667232543004562,250188,1
SUM transactions (simulated missing index),0.13397393608551195,250188,1
SUM transactions (simulated missing index),0.1590351717178339,250188,1
SUM transactions (simulated missing index),0.14807663800326484,250188,1
SUM transactions (simulated missing index),0.16807647358125505,250188,1
SUM transactions (simulated missing index),0.09813367173931155,250188,1
SUM transactions (simulated missing index),0.1075752089024777,250188,1
SUM transactions (simulated missing index),0.1015533803289086,250188,1
SUM transactions (simulated missing index),0.1107690009731455,250188,1
SUM transactions (simulated missing index),0.09857740762773731,250188,1
SUM transactions (simulated missing index),0.11837523024021585,250188,1
SUM transactions (simulated missing index),0.11369418868122849,250188,1
SUM transactions (simulated missing index),0.11246066033794228,250188,1
SUM transactions (simulated missing index),0.10929212304192869,250188,1
SUM transactions (simulated missing index),0.10502541565484352,250188,1
SUM transactions (simulated missing index),0.11891203352454816,250188,1
SUM transactions (simulated missing index),0.1143451353118313,250188,1
SUM transactions (simulated missing index),0.08117080426921208,250188,1
SUM transactions (simulated missing index),0.10245697759095687,250188,1
SUM transactions (simulated missing index),0.11529628774311225,250188,1
SUM transactions (simulated missing index),0.09637450075144594,250188,1
SUM transactions (simulated missing index),0.09202275673066539,250188,1
SUM transactions (simulated missing index),0.08491782471319782,250188,1
SUM transactions (simulated missing index),0.10275814789052051,250188,1
SUM transactions (simulated missing index),0.08011965967988648,250188,1
SUM transactions (simulated missing index),0.08213826849903215,250188,1
SUM transactions (simulated missing index),0.08564464627678359,250188,1
SUM transactions (simulated missing index),0.09402198771843909,250188,1
SUM transactions (simulated missing index),0.0973942812443119,250188,1
SUM transactions (simulated missing index),0.07813921404614971,250188,1
SUM transactions (simulated missing index),0.10597386760481463,250188,1
SUM transactions (simulated missing index),0.09749820452776037,250188,1
SUM transactions (simulated missing index),0.10878193744306011,250188,1
SUM transactions (simulated missing index),0.07331813581766906,250188,1
SUM transactions (simulated missing index),0.09387282438879221,250188,1
SUM transactions (simulated missing index),0.08429588575107685,250188,1
SUM transactions (simulated missing index),0.10916911979782888,250188,1
SUM transactions (simulated missing index),0.10032220863077998,250188,1
SUM transactions (simulated missing index),0.09108389982650947,250188,1
SUM transactions (simulated missing index),0.09057166440693933,250188,1
SUM transactions (simulated missing index),0.11091820109458753,250188,1
SUM transactions (simulated missing index),0.1425533339022776,250188,1
SUM transactions (simulated missing index),0.10755521976210783,250188,1
SUM transactions (simulated missing index),0.10465485909806901,250188,1
SUM transactions (simulated missing index),0.09154971615300564,250188,1
SUM transactions (simulated missing index),0.09798032195051609,250188,1
SUM transactions (simulated missing index),0.10229498949064558,250188,1
SUM transactions (simulated missing index),0.09470711505791911,250188,1
SUM transactions (simulated missing index),0.08568689118843159,250188,1
SUM transactions (simulated missing index),0.08184965973156719,250188,1
SUM transactions (simulated missing index),0.11503459531206268,250188,1
SUM transactions (simulated missing index),0.09158230009256892,250188,1
SUM transactions (simulated missing index),0.11410134866519898,250188,1
SUM transactions (simulated missing index),0.10496222579244607,250188,1
SUM transactions (simulated missing index),0.1073026285112441,250188,1
SUM transactions (simulated missing index),0.1035092124422269,250188,1
SUM transactions (simulated missing index),0.0920117694155738,250188,1
SUM transactions (simulated missing index),0.08023160615786751,250188,1
SUM transactions (simulated missing index),0.1000226429648308,250188,1
SUM transactions (simulated missing index),0.09396326334178347,250188,1
SUM transactions (simulated missing index),0.09931204748600035,250188,1
SUM transactions (simulated missing index),0.07673601929510215,250188,1
SUM transactions (simulated missing index),0.09138048555171494,250188,1
SUM transactions (simulated missing index),0.1098634532068037,250188,1
SUM transactions (simulated missing index),0.08598068262131,250188,1
SUM transactions (simulated missing index),0.08598877704464639,250188,1
SUM transactions (simulated missing index),0.09513158297633424,250188,1
SUM transactions (simulated missing index),0.10984256227801466,250188,1
SUM transactions (simulated missing index),0.10820215290613426,250188,1
SUM transactions (simulated missing index),0.10071575638638773,250188,1
SUM transactions (simulated missing index),0.09964768152714558,250188,1
SUM transactions (simulated missing index),0.09272253290010202,250188,1
SUM transactions (simulated missing index),0.08694929613450858,250188,1
SUM transactions (simulated missing index),0.08872602554421359,250188,1
SUM transactions (simulated missing index),0.09453003689795796,250188,1
SUM transactions (simulated missing index),0.10691104384841657,250188,1
SUM transactions (simulated missing index),0.08542447998595747,250188,1
SUM transactions (simulated missing index),0.10476494913063861,250188,1
SUM transactions (simulated missing index),0.09303575336621812,250188,1
SUM transactions (simulated missing index),0.10564629040642463,250188,1
SUM transactions (simulated missing index),0.0818518975413618,250188,1
SUM transactions (simulated missing index),0.0913282401625686,250188,1
SUM transactions (simulated missing index),0.08189293550667373,250188,1
SUM transactions (simulated missing index),0.09507040611572196,250188,1
SUM transactions (simulated missing index),0.08259692696986815,250188,1
SUM transactions (simulated missing index),0.09897256214330233,250188,1
SUM transactions (simulated missing index),0.10348260455208934,250188,1
SUM transactions (simulated missing index),0.0921418436751743,250188,1
SUM transactions (simulated missing index),0.09444496264562376,250188,1
SUM transactions (simulated missing index),0.10008789457219562,250188,1
SUM transactions (simulated missing index),0.12075711300349488,250188,1
SUM transactions (simulated missing index),0.13329110870952546,250188,1
SUM transactions (simulated missing index),0.10604473058254231,250188,1
SUM transactions (simulated missing index),0.12278891441715832,250188,1
SUM transactions (simulated missing index),0.1166561314836843,250188,1
SUM transactions (simulated missing index),0.10914852634145981,250188,1
SUM transactions (simulated missing index),0.14137614073939994,250188,1
SUM transactions (simulated missing index),0.11762572333218987,250188,1
SUM transactions (simulated missing index),0.0858080154991309,250188,1
SUM transactions (simulated missing index),0.0869871906669472,250188,1
SUM transactions (simulated missing index),0.0871820909273448,250188,1
SUM transactions (simulated missing index),0.09543228304504175,250188,1
SUM transactions (simulated missing index),0.1289886303683718,250188,1
SUM transactions (simulated missing index),0.09968332447367612,250188,1
SUM transactions (simulated missing index),0.11204847367642809,250188,1
SUM transactions (simulated missing index),0.14972555232619122,250188,1
SUM transactions (simulated missing index),0.10833436489408152,250188,1
SUM transactions (simulated missing index),0.10282329916736507,250188,1
SUM transactions (simulated missing index),0.12041925478773637,250188,1
SUM transactions (simulated missing index),0.11088277929688979,250188,1
SUM transactions (simulated missing index),0.11572882574891527,250188,1
SUM transactions (simulated missing index),0.14574082252900974,250188,1
SUM transactions (simulated missing index),0.14624828619903926,250188,1
