query,query_time,rows_examined,joins,has_sum,has_group_by,has_where,tables_count,query_length
SUM transactions (simulated missing index),0.1052412635905431,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0903936438943283,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1140208429055977,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0906066424764275,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0844565795617774,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0929785110827463,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1098783697296723,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0778230683909644,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0953857881553085,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0818585508482658,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0946361129049208,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1038012607263813,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1121728323275367,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0988155953411174,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1008759030452463,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1024908148904309,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0741324035376443,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0904027085015354,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1018353508859349,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0744275621029945,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0844830659838558,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0807870667025191,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0896160879167863,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0911232071405702,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1140929896936409,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0772212704077601,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0992116889623248,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0861369581401558,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0911606154206804,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1059816293163493,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1104684011817888,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0784485395527027,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0831252294101964,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0939820643774154,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0877288357481991,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1281849308694834,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1132105812779042,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0965607572596749,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1067370251929639,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1455229146847367,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1570707880081159,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.150064030797875,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1510896035180988,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1189283957508849,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1501388644806687,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1244696194631981,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1574149764101275,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1491893919683327,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.123723534632459,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1614340640040523,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1383406930740602,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1233036251072768,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1373609871303981,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1618454720558171,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1167537216679121,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1194513534437585,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1350773768213316,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1258989399006682,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1232683356715964,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1194915597713738,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1144335499233417,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0864834093254739,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0867588198478372,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1200193916333458,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.105052749381361,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1123919083492317,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1004442752689444,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.091407779665168,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0933885521386827,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0941257706473592,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1089480363675414,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0832661610967503,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.105988356528365,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0835263550013419,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1035667920824656,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.102935117010276,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0995037140482922,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.104191578893909,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0814858779231161,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1159776654561185,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0919985818358357,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1029244040117852,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1051498842130315,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1088351928417537,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0796279094605013,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0964616841916735,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.084711400769086,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1006384185502716,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0760663302161033,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0797815310074671,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1077541331034559,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1029619647791188,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1025517424508525,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0848788562569966,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.105568655911057,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0990475881347602,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0821625115740394,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.087663019532812,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1022099573204432,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0745622990114031,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0984770470862873,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0989070736951217,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1050806875413167,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0885915899759242,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0800675807510085,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0765706743462974,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0929412923972104,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0976781439107538,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1021443068220916,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0850751892180828,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.082902982480332,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0985239017063641,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0904713107391817,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0789030511163681,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0953100531730873,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1056076481373604,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.082209924032244,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1002556176705655,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1059907820069392,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0782845296944115,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0814365757366568,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0969926332578712,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.100113205856603,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0792008297759615,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0957287663587096,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1041694576726093,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0744194663524481,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0812252151626801,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0787322408316807,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0962363636876248,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0822131989693367,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0783843998736295,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0774386855677602,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0987607186386829,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1024688868678079,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.074333456851019,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.099397710448508,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0989297848040749,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0861639313528214,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0938756568617162,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0992115921257203,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1035837391825152,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1409424177975445,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1291884817238761,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1120366036745557,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0946799698717305,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1206235505590736,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.144327486122963,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1287408911453967,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1508335243291854,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1546584122205495,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1120248898985805,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1372353048013493,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1355571687484818,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1199545197712631,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1033319904920853,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1404667810556431,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1297519200193395,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1284235286024948,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1201958888119486,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1209738507115908,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1464987757893639,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1098333759242207,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1303396612914241,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1011481530020629,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0951266065097057,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0969601036568724,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0960475421776918,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1032144910226226,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0819486799849108,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0867385112904242,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0935500578619783,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0924043259076251,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.099681778356627,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0856779542308751,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0977723048387517,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1000293540836266,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0863884500644061,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1050747958015041,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0955013675717891,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1049891539613914,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0850411083446548,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.103510961809767,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1016350348052043,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1128372818913812,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.102687979332469,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0933296061692121,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0886848993626982,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0830766783225856,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0781490087456095,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1059063915023371,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0948794554933869,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0793535507745054,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0776932965283941,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0857058910833271,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1046801614250627,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1001093931568167,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0797496961479191,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0992829358822143,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1024251326560247,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1030071423783973,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0883735332808153,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0936686869081609,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0886153648633211,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1079349700314079,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0971484720038322,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.071259056218564,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1017748645110574,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0961742774709681,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1062161841310596,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0959498422810663,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0767048606383665,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1105940311821168,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1069920569672531,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1082757141335861,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0999753744859162,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0937248634463029,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0780949503159462,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1052756251872111,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0998381299688541,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0854245122405494,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1227944420833108,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1010983359375496,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0994569677721511,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.106795531934403,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0849264390285518,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0961602945723877,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0992395358051768,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1285622755290555,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1146708037506638,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1041189749706457,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0810975793946778,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1074894634048644,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0837888424518014,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0862239365386075,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0988770930365364,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0929540123314878,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1085592250768062,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0873513984640421,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0901285275409628,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1196716473307055,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0952747382846493,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0874200337348509,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0835890809331517,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1003894461595601,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1488605472595268,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1081661186150496,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1248700206427684,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1297425681866198,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1371513169515333,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1263780650948655,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.104409530855626,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1275447635440644,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1154785044705176,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1200183945071435,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1275102174462289,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1309293285550102,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0983587671523423,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1061272152513501,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1036191256277338,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1026825881479793,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1231577500356553,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0904731992697899,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.131390245221956,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1310750016514802,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0905051782376059,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1048320043594596,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0988174958047723,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1176076316418506,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0783382133676851,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1133736060445514,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0976971446528643,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1026050786433732,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1427684653572068,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1420417836784576,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0920796845395742,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0839792028371908,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.095132470932442,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0771565120241361,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1071626184688873,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1042542677924162,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1148629956286152,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1079914134902576,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0931119357397494,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0917678405536605,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1130615040321808,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0800996033032309,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1045381683568848,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0924327896433685,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0915572271515617,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0850057040485946,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0984562844624336,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0831505761943333,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0852878854789543,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0852290880047726,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.094287555202995,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0982219953707999,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0805646511548741,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0921138346066102,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0803999509316842,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1092325750924821,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0962368760328219,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1107068783730505,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1029412562163491,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0959026360548175,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0746190615234983,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0943915569000061,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1033687915274309,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0812357311557619,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0745308229954493,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0987451807288083,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.099940604218667,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0954772656490268,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0909946572733753,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0833613352581001,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.089162266417429,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0993735286060427,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0874664530516446,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0961806130690911,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0977942361631977,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1042164213196188,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0817718977943227,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0836755070146286,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1072939452953212,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0898042493942017,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0749202739549177,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0929874251848351,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1070479294642868,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0752373967350244,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0871854564217172,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0759086999290649,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1048611600414261,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1156300167877141,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0839471390920372,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1029887885461995,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.086701514679268,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0901412638325208,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.091012159334422,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0843659508777896,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1090462335377252,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.084617595495486,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1042753134825655,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0899653233097516,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0988460967723059,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0788715962230456,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1070604343323585,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1069732372288614,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1058111368990543,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0923159166307272,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1246860830163492,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0898189778031994,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1177880416999112,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1241358264417261,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1169684915181736,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1270369254745197,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1256261713561724,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1130973420038079,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1382772761931253,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1126430703808216,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.092153030199121,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1158289739047636,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0995072894960682,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0916505707005693,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0957177516578959,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0883314643699562,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0859446266230359,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0901167566385849,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0869930472382985,250188,1,1,1,0,2,42
