account_id,user_id,account_type,balance,created_at
33172,12645,CHECKING,4465.29,2024-04-23
33173,19771,SAVINGS,3658.34,2024-06-24
33174,4004,BUSINESS,61.52,2024-03-31
33175,11977,BUSINESS,7590.31,2024-02-21
33176,11128,SAVINGS,1103.64,2023-12-31
33177,3320,BUSINESS,6509.42,2022-10-07
33178,14268,SAVINGS,79.98,2023-11-16
33179,12107,SAVINGS,7956.85,2022-11-19
33180,19711,CHECKING,116.55,2023-08-24
33181,12778,SAVINGS,1345.24,2025-04-03
33182,19038,CHECKING,1561.77,2023-08-03
33183,17609,CHECKING,856.96,2025-07-13
33184,9239,SAVINGS,3279.82,2023-10-26
33185,4384,CHECKING,1668.2,2024-09-30
33186,6680,BUSINESS,25019.27,2024-03-23
33187,9571,BUSINESS,4337.13,2025-04-17
33188,1880,BUSINESS,4179.06,2023-05-01
33189,6584,CHECKING,1247.88,2022-04-14
33190,4672,CHECKING,2627.07,2022-01-08
33191,19165,SAVINGS,661.82,2025-03-03
33192,13411,SAVINGS,7188.55,2022-07-21
33193,10063,CHECKING,2011.05,2022-05-27
33194,9815,BUSINESS,6970.94,2023-05-09
33195,6891,SAVINGS,2323.66,2024-03-21
33196,8230,SAVINGS,22440.15,2021-12-23
33197,597,CHECKING,938.41,2025-03-05
33198,10102,CHECKING,7.63,2024-07-15
33199,17361,BUSINESS,4517.19,2024-08-28
33200,12775,SAVINGS,15283.06,2021-12-22
33201,2300,BUSINESS,5207.2,2025-07-13
33202,7388,BUSINESS,448.11,2022-06-05
33203,14860,CHECKING,3887.87,2025-04-24
33204,5541,BUSINESS,12011.31,2022-12-13
33205,12763,CHECKING,32.64,2024-11-06
33206,10387,BUSINESS,913.08,2024-03-12
33207,14222,CHECKING,8425.16,2023-09-24
33208,17607,SAVINGS,11217.2,2024-05-27
33209,16102,SAVINGS,6140.66,2022-04-27
33210,10145,CHECKING,23873.96,2023-04-01
33211,15049,SAVINGS,472.74,2025-12-09
33212,764,CHECKING,3944.73,2024-11-27
33213,3426,CHECKING,5775.83,2024-01-11
33214,16804,SAVINGS,6064.14,2024-05-11
33215,13378,CHECKING,7886.9,2024-01-06
33216,10608,SAVINGS,12482.43,2025-11-18
33217,5636,CHECKING,2244.28,2023-02-26
33218,9941,CHECKING,219.57,2023-12-18
33219,4397,SAVINGS,2250.55,2024-06-05
33220,6609,SAVINGS,5567.84,2025-02-28
33221,8567,CHECKING,1200.53,2022-10-28
33222,9609,SAVINGS,8302.94,2023-11-10
33223,1512,SAVINGS,1240.8,2022-03-27
33224,417,CHECKING,50.57,2022-12-01
33225,12929,CHECKING,3547.2,2023-11-26
33226,15971,BUSINESS,6481.57,2022-08-03
33227,14110,CHECKING,2151.26,2022-06-15
33228,14915,CHECKING,6909.44,2025-07-26
33229,17112,SAVINGS,2884.87,2022-11-12
33230,6772,CHECKING,941.99,2025-09-23
33231,7474,CHECKING,474.62,2022-08-02
33232,8881,CHECKING,6199.51,2022-07-19
33233,14479,BUSINESS,2436.48,2024-06-19
33234,12457,BUSINESS,12196.25,2023-11-27
33235,5518,SAVINGS,3885.42,2024-12-31
33236,13001,BUSINESS,2141.87,2022-08-30
33237,18641,CHECKING,2146.16,2025-09-06
33238,13366,BUSINESS,704.58,2025-11-05
33239,8120,CHECKING,4504.41,2022-01-11
33240,18010,CHECKING,4363.37,2025-07-22
33241,3923,SAVINGS,8047.03,2024-06-29
33242,172,CHECKING,1123.2,2022-11-17
33243,11583,BUSINESS,1718.02,2022-04-14
33244,16175,CHECKING,511.48,2024-09-28
33245,13437,CHECKING,1750.21,2025-10-06
33246,8277,SAVINGS,2793.97,2023-12-25
33247,8276,BUSINESS,16625.13,2023-02-21
33248,11424,SAVINGS,5293.1,2023-04-17
33249,12973,BUSINESS,7636.39,2022-06-23
33250,19605,SAVINGS,1968.99,2025-05-08
33251,11435,SAVINGS,780.42,2024-03-15
33252,19785,BUSINESS,1483.41,2023-11-20
33253,4073,SAVINGS,1481.72,2024-02-25
33254,11369,BUSINESS,4374.73,2023-12-31
33255,12226,CHECKING,2088.73,2023-07-05
33256,11252,SAVINGS,9738.52,2025-10-24
33257,4613,CHECKING,22346.43,2023-03-19
33258,18191,SAVINGS,2102.63,2022-08-27
33259,6212,CHECKING,6104.92,2025-07-23
33260,4712,CHECKING,5357.22,2025-04-08
33261,17987,SAVINGS,1081.23,2023-12-07
33262,8725,CHECKING,12505.7,2023-05-15
33263,15773,CHECKING,1112.24,2023-01-25
33264,19943,SAVINGS,6677.19,2022-01-31
33265,6523,BUSINESS,2135.56,2025-10-26
33266,7757,BUSINESS,2287.07,2024-01-07
33267,11131,BUSINESS,3038.97,2023-01-29
33268,1763,SAVINGS,9994.21,2025-02-19
33269,15198,BUSINESS,755.58,2023-02-07
33270,12662,BUSINESS,280.57,2025-09-21
33271,5140,BUSINESS,2571.16,2024-09-10
33272,12626,SAVINGS,285.95,2024-02-12
33273,3546,CHECKING,5817.37,2024-10-19
33274,2942,SAVINGS,7142.36,2024-05-25
33275,10385,BUSINESS,9645.2,2025-12-07
33276,1116,SAVINGS,6809.81,2025-05-03
33277,19845,CHECKING,12405.65,2024-08-02
33278,17167,CHECKING,6897.61,2024-11-17
33279,2667,CHECKING,13750.27,2022-07-14
33280,2324,SAVINGS,1072.84,2023-10-01
33281,518,SAVINGS,3464.37,2023-01-26
33282,2426,BUSINESS,25522.48,2025-05-22
33283,800,CHECKING,5721.89,2024-05-09
33284,16178,CHECKING,10545.02,2023-04-23
33285,7541,CHECKING,154.33,2022-10-24
33286,17843,CHECKING,10269.18,2023-01-24
33287,5732,BUSINESS,5981.9,2024-09-23
33288,7717,CHECKING,936.2,2022-02-23
33289,10161,CHECKING,130.08,2023-04-19
33290,13621,SAVINGS,1505.03,2023-09-13
33291,3788,CHECKING,12371.22,2025-02-02
33292,11216,BUSINESS,5515.1,2024-04-16
33293,9275,BUSINESS,12595.57,2025-05-22
33294,15654,SAVINGS,2954.31,2025-09-04
33295,16622,CHECKING,13793.59,2023-03-12
33296,319,SAVINGS,3108.41,2025-05-07
33297,17019,SAVINGS,1142.38,2024-09-05
33298,2457,SAVINGS,820.8,2022-01-17
33299,11681,SAVINGS,25425.57,2022-03-23
33300,2985,SAVINGS,2031.3,2023-02-11
33301,8668,SAVINGS,872.08,2024-10-07
33302,15681,CHECKING,42.22,2023-01-04
33303,13513,CHECKING,1681.35,2023-11-08
33304,17133,CHECKING,10996.36,2022-04-12
33305,3324,BUSINESS,3817.95,2022-03-03
33306,17424,CHECKING,5004.28,2025-02-21
33307,12495,CHECKING,12780.37,2025-05-22
33308,11579,SAVINGS,3595.81,2024-12-28
33309,7979,BUSINESS,9109.44,2022-12-17
33310,6535,CHECKING,1956.58,2022-06-13
33311,7440,SAVINGS,18883.5,2024-04-25
33312,4025,SAVINGS,410.47,2023-09-01
33313,14384,BUSINESS,6451.82,2024-02-18
33314,9884,CHECKING,5402.38,2024-10-05
33315,13105,SAVINGS,1063.93,2024-04-06
33316,6328,SAVINGS,2462.02,2025-09-28
33317,1311,CHECKING,1875.86,2025-05-03
33318,14535,CHECKING,496.3,2023-06-25
33319,6247,BUSINESS,4394.83,2024-05-02
33320,12042,SAVINGS,25312.15,2024-11-14
33321,7728,BUSINESS,4100.22,2024-09-12
33322,13417,CHECKING,3940.15,2024-05-18
33323,2595,CHECKING,205.74,2025-12-13
33324,10119,SAVINGS,749.58,2024-03-30
33325,5399,CHECKING,3599.71,2025-09-28
33326,12104,CHECKING,21058.4,2023-03-02
33327,18639,BUSINESS,10461.93,2024-12-13
33328,18096,SAVINGS,2079.16,2022-03-18
33329,5748,CHECKING,3915.41,2023-02-13
33330,4578,SAVINGS,4022.65,2023-10-17
33331,19968,BUSINESS,5781.64,2024-11-21
33332,6464,CHECKING,5820.27,2023-08-01
33333,5373,CHECKING,7798.3,2025-05-13
33334,2354,SAVINGS,126.44,2022-06-13
33335,31,BUSINESS,14383.54,2025-04-26
33336,17384,CHECKING,363.19,2022-10-14
33337,11742,CHECKING,3232.85,2025-12-08
33338,10231,BUSINESS,12602.42,2022-04-20
33339,13115,CHECKING,3343.92,2024-06-30
33340,1846,SAVINGS,328.76,2024-07-12
33341,9379,CHECKING,1301.89,2021-12-20
33342,11594,BUSINESS,4321.66,2025-06-16
33343,17946,CHECKING,459.82,2022-03-28
33344,1420,SAVINGS,2755.44,2025-10-31
33345,4351,BUSINESS,1995.63,2023-06-12
33346,17001,SAVINGS,8442.61,2022-01-06
33347,18409,CHECKING,583.41,2023-09-21
33348,1066,SAVINGS,5741.09,2022-05-14
33349,8988,SAVINGS,2609.34,2024-11-04
33350,3946,CHECKING,4430.63,2024-04-30
33351,6428,BUSINESS,1150.41,2022-12-21
33352,13724,SAVINGS,4704.25,2025-12-07
33353,1154,SAVINGS,5603.95,2023-08-27
33354,292,BUSINESS,364.1,2023-12-04
33355,6556,SAVINGS,8696.15,2024-04-18
33356,3386,CHECKING,9875.56,2022-12-11
33357,6355,CHECKING,328.32,2024-04-07
33358,4523,CHECKING,4621.46,2024-12-08
33359,18237,SAVINGS,4507.15,2025-10-16
33360,1485,BUSINESS,62.68,2023-11-06
33361,10710,CHECKING,2095.38,2025-02-12
33362,1228,BUSINESS,17356.88,2023-01-22
33363,17459,CHECKING,4053.47,2023-05-18
33364,6315,BUSINESS,13531.14,2024-03-09
33365,9454,SAVINGS,5629.58,2024-08-09
33366,19698,CHECKING,144.01,2025-09-28
33367,4597,BUSINESS,404.5,2025-02-04
33368,10218,SAVINGS,6403.89,2023-04-11
33369,19623,CHECKING,4043.55,2024-01-27
33370,8614,CHECKING,679.97,2022-06-29
33371,9227,CHECKING,4760.4,2024-06-22
33372,950,BUSINESS,8311.22,2025-05-23
33373,11787,CHECKING,6991.48,2022-11-18
33374,18984,SAVINGS,1412.89,2024-10-25
33375,8148,SAVINGS,1493.34,2023-06-28
33376,2066,BUSINESS,17184.82,2023-01-14
33377,6481,BUSINESS,10919.78,2022-02-19
33378,10570,CHECKING,1916.1,2024-07-25
33379,13610,BUSINESS,8687.9,2025-11-12
33380,17665,CHECKING,882.13,2022-08-29
33381,6436,BUSINESS,1096.01,2025-03-23
33382,19860,SAVINGS,999.55,2022-06-26
33383,6214,CHECKING,459.05,2025-08-17
33384,12294,SAVINGS,9644.02,2023-11-17
33385,8761,SAVINGS,4323.32,2024-11-22
33386,19932,CHECKING,1498.48,2024-04-19
33387,2711,CHECKING,9440.97,2024-05-07
33388,18185,CHECKING,8113.8,2025-12-02
33389,7693,SAVINGS,532.09,2024-10-28
33390,17823,BUSINESS,5166.08,2024-09-11
33391,19086,SAVINGS,6397.68,2024-12-26
33392,15169,BUSINESS,6290.87,2022-08-09
33393,12453,BUSINESS,6421.27,2025-10-19
33394,18328,BUSINESS,928.38,2024-02-26
33395,11991,CHECKING,1892.31,2025-09-06
33396,16796,CHECKING,9295.22,2024-11-26
33397,18640,CHECKING,11433.15,2023-11-05
33398,14887,BUSINESS,1636.89,2023-04-29
33399,6630,CHECKING,116.44,2023-06-30
33400,19549,BUSINESS,9822.25,2025-02-28
33401,11878,CHECKING,2366.78,2022-11-16
33402,17513,BUSINESS,1998.39,2024-07-09
33403,1068,BUSINESS,2130.89,2023-08-25
33404,16968,CHECKING,2686.67,2024-08-03
33405,19600,BUSINESS,2376.22,2022-05-21
33406,13372,CHECKING,4178.52,2024-03-15
33407,11432,SAVINGS,411.15,2023-11-22
33408,3882,CHECKING,17796.31,2024-12-17
33409,7154,BUSINESS,13779.72,2023-06-05
33410,9966,BUSINESS,13621.4,2024-06-23
33411,15598,BUSINESS,10571.31,2022-12-26
33412,12407,BUSINESS,5398.85,2023-02-20
33413,8813,BUSINESS,1249.42,2022-08-01
33414,781,SAVINGS,253.75,2024-05-11
33415,1686,CHECKING,523.03,2022-09-04
33416,3812,BUSINESS,1957.76,2024-04-17
33417,3042,BUSINESS,3504.72,2024-05-14
33418,9324,SAVINGS,24993.34,2024-01-18
33419,12293,CHECKING,2858.57,2022-08-31
33420,4053,BUSINESS,3718.48,2023-08-12
33421,158,SAVINGS,5939.8,2024-06-08
33422,4798,SAVINGS,996.73,2022-05-01
33423,11984,BUSINESS,13502.42,2025-12-12
33424,7842,CHECKING,3764.85,2024-05-13
33425,18945,CHECKING,1616.59,2024-09-21
33426,15615,BUSINESS,13675.23,2024-05-02
33427,17146,SAVINGS,4910.16,2025-06-21
33428,17463,SAVINGS,3305.24,2022-06-08
33429,11352,SAVINGS,4339.36,2022-03-14
33430,12334,SAVINGS,6897.63,2025-04-13
33431,14666,SAVINGS,839.36,2023-02-13
33432,17659,SAVINGS,10006.13,2024-08-01
33433,14480,CHECKING,16033.11,2024-09-27
33434,532,CHECKING,4185.08,2023-10-25
33435,14939,SAVINGS,5732.78,2023-02-03
33436,13040,SAVINGS,9824.62,2023-10-14
33437,11999,SAVINGS,2348.5,2024-02-07
33438,2639,BUSINESS,24690.5,2024-05-09
33439,15447,BUSINESS,5705.01,2022-08-24
33440,5497,CHECKING,2758.23,2025-10-21
33441,3225,SAVINGS,5655.75,2024-05-12
33442,17653,BUSINESS,3687.38,2025-11-19
33443,2004,BUSINESS,591.9,2023-10-28
33444,10680,CHECKING,7944.88,2023-03-21
33445,1969,CHECKING,4154.87,2024-11-16
33446,18776,BUSINESS,7944.39,2022-05-29
33447,7783,BUSINESS,841.57,2022-12-31
33448,5922,SAVINGS,3864.82,2022-05-02
33449,4538,BUSINESS,7275.53,2023-08-15
33450,6359,CHECKING,22242.78,2022-11-25
33451,16066,BUSINESS,10787.98,2024-02-08
33452,7872,CHECKING,9988.37,2024-02-12
33453,11145,BUSINESS,1421.51,2022-09-12
33454,8375,BUSINESS,9100.32,2022-02-17
33455,1564,SAVINGS,927.32,2022-08-06
33456,18442,BUSINESS,1103.9,2021-12-20
33457,15618,SAVINGS,583.32,2025-10-23
33458,3910,SAVINGS,9745.45,2025-03-05
33459,2942,SAVINGS,572.87,2021-12-27
33460,741,BUSINESS,743.15,2022-01-31
33461,4644,CHECKING,1411.07,2023-11-30
33462,5543,SAVINGS,4250.9,2022-02-06
33463,3721,CHECKING,10608.83,2022-07-17
33464,7933,SAVINGS,2708.38,2023-10-07
33465,16008,CHECKING,3951.44,2023-10-21
33466,3131,BUSINESS,910.54,2025-05-18
33467,19469,SAVINGS,1545.86,2024-12-15
33468,17948,BUSINESS,718.92,2023-07-20
33469,4202,BUSINESS,2637.48,2023-11-18
33470,14753,SAVINGS,4462.09,2024-01-29
33471,7338,CHECKING,1670.51,2023-11-01
33472,516,BUSINESS,9353.88,2024-06-03
33473,10994,BUSINESS,19879.7,2022-09-06
33474,12945,SAVINGS,640.05,2023-10-12
33475,10493,CHECKING,90.11,2025-10-02
33476,14305,BUSINESS,7797.93,2024-06-08
33477,6069,SAVINGS,1057.57,2023-03-29
33478,4567,CHECKING,2178.18,2024-05-10
33479,14070,SAVINGS,2506.28,2022-07-29
33480,8447,SAVINGS,12420.5,2023-09-10
33481,19054,BUSINESS,5376.99,2022-08-31
33482,19431,BUSINESS,207.29,2023-06-14
33483,13916,CHECKING,74.61,2025-05-02
33484,7307,BUSINESS,1113.02,2025-02-06
33485,563,CHECKING,1914.89,2025-07-29
33486,9085,SAVINGS,3313.32,2024-07-05
33487,12623,CHECKING,9095.84,2024-06-27
33488,6674,SAVINGS,1890.35,2024-03-24
33489,16443,BUSINESS,2362.33,2023-02-14
33490,2757,SAVINGS,1997.45,2025-05-07
33491,4854,BUSINESS,45.03,2022-08-24
33492,885,SAVINGS,15527.91,2023-11-27
33493,6070,SAVINGS,748.28,2024-05-01
33494,15481,SAVINGS,1696.05,2023-08-06
33495,13438,SAVINGS,692.31,2022-09-07
33496,6406,SAVINGS,3372.05,2025-09-16
33497,9366,SAVINGS,13453.47,2025-09-02
33498,15017,BUSINESS,530.7,2023-07-14
33499,8038,BUSINESS,2907.11,2024-11-30
33500,8157,CHECKING,113.14,2025-04-03
33501,3689,SAVINGS,7367.94,2022-03-01
33502,7676,BUSINESS,5125.32,2024-09-12
33503,7130,SAVINGS,6014.84,2023-08-15
33504,17938,SAVINGS,3196.48,2023-01-25
33505,17957,BUSINESS,11909.93,2024-10-09
33506,8419,CHECKING,2634.41,2024-05-11
33507,9165,BUSINESS,3608.61,2022-10-13
33508,19108,CHECKING,5941.96,2025-09-01
33509,11511,SAVINGS,3675.69,2024-09-25
33510,11030,SAVINGS,1049.51,2022-05-27
33511,7904,BUSINESS,1906.82,2022-12-07
33512,11185,BUSINESS,484.18,2024-11-04
33513,18840,CHECKING,2833.57,2023-02-14
33514,4948,CHECKING,4700.26,2025-02-04
33515,690,CHECKING,630.82,2023-03-19
33516,14976,BUSINESS,4979.2,2025-09-10
33517,2483,SAVINGS,11168.66,2024-04-09
33518,4644,SAVINGS,2060.36,2025-01-19
33519,7214,CHECKING,1255.36,2025-05-15
33520,528,BUSINESS,11174.92,2025-08-13
33521,530,SAVINGS,5887.39,2023-11-13
33522,3428,SAVINGS,556.86,2024-12-24
33523,10127,CHECKING,2622.19,2024-06-23
33524,10234,CHECKING,5605.66,2023-03-13
33525,7453,BUSINESS,4271.09,2022-02-08
33526,328,BUSINESS,4818.84,2022-03-21
33527,2739,CHECKING,4186.65,2024-09-01
33528,7434,SAVINGS,7998.96,2024-03-21
33529,18943,CHECKING,1931.45,2025-03-30
33530,18367,SAVINGS,6162.93,2024-03-08
33531,6195,BUSINESS,23596.98,2022-12-04
33532,4378,BUSINESS,2471.14,2023-11-29
33533,13881,CHECKING,7828.26,2025-01-14
33534,1283,BUSINESS,1412.54,2023-02-01
33535,428,SAVINGS,1655.71,2024-05-15
33536,5716,BUSINESS,13656.38,2023-11-23
33537,2313,BUSINESS,131.4,2025-02-19
33538,10104,BUSINESS,1225.84,2024-12-31
33539,17475,BUSINESS,3297.8,2022-06-12
33540,7274,BUSINESS,2569.55,2025-05-15
33541,12698,CHECKING,4960.05,2025-09-10
33542,10929,BUSINESS,1070.44,2023-12-10
33543,2044,SAVINGS,365.8,2024-06-09
33544,1711,SAVINGS,2304.89,2024-08-16
33545,12697,CHECKING,3715.42,2024-05-11
33546,18853,BUSINESS,4127.7,2022-08-12
33547,2227,BUSINESS,4600.16,2023-04-03
33548,6649,CHECKING,3977.69,2022-05-31
33549,13381,BUSINESS,1410.17,2023-06-21
33550,1293,CHECKING,7231.28,2024-03-08
33551,903,CHECKING,459.37,2025-06-24
33552,11364,CHECKING,1105.44,2022-03-17
33553,2117,SAVINGS,6723.42,2024-02-25
33554,3677,BUSINESS,1640.62,2025-06-26
33555,16154,CHECKING,3400.89,2024-01-19
33556,15465,SAVINGS,1981.52,2025-03-22
33557,13521,CHECKING,3536.04,2023-02-19
33558,5894,SAVINGS,2128.26,2023-01-11
33559,9954,SAVINGS,25756.38,2025-07-27
33560,14225,BUSINESS,2211.77,2024-04-15
33561,17907,BUSINESS,4931.55,2024-02-16
33562,14412,CHECKING,10961.63,2022-04-19
33563,4887,CHECKING,5079.66,2025-02-19
33564,11091,BUSINESS,4171.91,2025-06-03
33565,6503,BUSINESS,4210.9,2022-09-02
33566,13687,CHECKING,3430.47,2024-09-16
33567,18003,BUSINESS,8240.38,2025-06-10
33568,15933,BUSINESS,258.7,2024-08-28
33569,1813,CHECKING,10819.77,2024-09-06
33570,6821,BUSINESS,4412.98,2023-07-02
33571,9816,BUSINESS,9448.18,2024-02-04
33572,4101,SAVINGS,52.24,2025-10-30
33573,17610,SAVINGS,10173.35,2025-02-15
33574,16725,BUSINESS,639.95,2023-11-23
33575,6693,SAVINGS,6386.63,2022-10-29
33576,13023,BUSINESS,2693.74,2023-04-19
33577,16551,SAVINGS,5713.96,2022-04-14
33578,6536,BUSINESS,4946.86,2022-01-21
33579,16332,BUSINESS,892.03,2024-01-16
33580,19412,BUSINESS,3614.05,2022-06-15
33581,12181,SAVINGS,1623.32,2025-02-08
33582,9877,SAVINGS,4109.87,2023-08-23
33583,957,CHECKING,6697.12,2024-01-05
33584,13461,CHECKING,423.75,2022-11-29
33585,16467,SAVINGS,3625.9,2025-11-26
33586,14957,SAVINGS,4806.83,2022-04-09
33587,11745,SAVINGS,1750.39,2022-05-06
33588,12977,CHECKING,15288.41,2024-12-25
33589,10394,CHECKING,3673.0,2024-07-22
33590,11553,SAVINGS,1007.63,2023-12-06
33591,17666,SAVINGS,570.26,2023-04-12
33592,12263,SAVINGS,3900.72,2022-05-25
33593,1257,SAVINGS,2351.93,2025-06-09
33594,13018,SAVINGS,1069.35,2025-05-06
33595,295,SAVINGS,155.9,2024-07-19
33596,8807,BUSINESS,4180.47,2025-05-04
33597,14249,BUSINESS,4563.99,2024-09-21
33598,663,BUSINESS,764.61,2024-04-15
33599,10889,SAVINGS,4603.23,2023-07-26
33600,72,SAVINGS,15179.93,2023-11-19
33601,3186,BUSINESS,19151.2,2024-03-26
33602,11193,SAVINGS,10968.34,2025-04-29
33603,1524,BUSINESS,8227.36,2025-02-21
33604,18274,BUSINESS,1174.61,2023-01-29
33605,15380,SAVINGS,850.59,2025-06-10
33606,12953,CHECKING,2943.46,2024-11-23
33607,13713,SAVINGS,4833.08,2022-05-23
33608,14736,SAVINGS,9508.27,2024-05-09
33609,13687,CHECKING,1319.59,2024-03-27
33610,11502,SAVINGS,3266.25,2025-09-29
33611,311,CHECKING,5212.68,2023-01-31
33612,18796,SAVINGS,2949.29,2023-07-19
33613,10923,CHECKING,3027.46,2025-07-06
33614,2566,CHECKING,1275.22,2024-10-03
33615,16297,BUSINESS,21585.28,2025-04-22
33616,5161,SAVINGS,3223.63,2024-01-15
33617,18977,CHECKING,3804.37,2024-05-03
33618,8517,SAVINGS,1233.08,2025-09-06
33619,8251,CHECKING,3609.14,2022-07-07
33620,9276,SAVINGS,1474.2,2025-02-05
33621,10661,BUSINESS,1130.34,2024-05-17
33622,19275,SAVINGS,1612.9,2023-01-03
33623,19043,BUSINESS,13.82,2024-10-30
33624,10352,BUSINESS,4221.61,2025-04-30
33625,16113,CHECKING,2450.87,2025-11-13
33626,14044,CHECKING,11447.8,2022-09-08
33627,2937,BUSINESS,207.79,2023-03-13
33628,17456,CHECKING,220.81,2023-11-17
33629,13874,BUSINESS,10852.24,2025-07-04
33630,12267,CHECKING,677.06,2023-02-18
33631,6923,BUSINESS,10.81,2025-12-06
33632,3609,CHECKING,985.64,2023-08-30
33633,970,SAVINGS,8682.84,2025-07-23
33634,6054,BUSINESS,8115.51,2024-09-30
33635,18370,BUSINESS,2078.58,2022-01-10
33636,18150,BUSINESS,5513.57,2022-01-05
33637,19306,CHECKING,3538.76,2025-09-26
33638,17526,BUSINESS,11755.46,2024-04-19
33639,15844,BUSINESS,290.39,2024-10-17
33640,9928,SAVINGS,8388.03,2022-11-04
33641,16183,SAVINGS,935.26,2024-03-30
33642,14109,SAVINGS,2484.79,2023-10-26
33643,11675,SAVINGS,1065.7,2021-12-25
33644,17010,BUSINESS,6063.63,2024-09-06
33645,4507,BUSINESS,5671.09,2025-08-27
33646,342,BUSINESS,3969.23,2024-06-17
33647,17345,SAVINGS,5989.34,2023-10-18
33648,7036,SAVINGS,5102.22,2023-04-13
33649,10225,SAVINGS,7490.42,2021-12-31
33650,1249,BUSINESS,1368.28,2023-10-04
33651,4984,CHECKING,2801.07,2023-03-20
33652,4883,SAVINGS,822.17,2024-09-02
33653,380,BUSINESS,2807.03,2024-03-16
33654,4154,BUSINESS,6048.14,2024-09-24
33655,16931,BUSINESS,5878.4,2021-12-29
33656,994,CHECKING,6179.5,2025-08-30
33657,5299,BUSINESS,1846.4,2022-02-03
33658,13581,BUSINESS,5426.71,2025-08-31
33659,17936,SAVINGS,2290.11,2023-05-24
33660,17769,CHECKING,14456.14,2025-01-29
33661,17805,SAVINGS,2103.15,2024-08-04
33662,10353,SAVINGS,4619.32,2022-11-04
33663,8568,CHECKING,6934.39,2024-03-31
33664,16225,BUSINESS,11844.02,2025-07-09
33665,16,BUSINESS,2880.63,2025-08-19
33666,19192,CHECKING,2235.23,2022-12-21
33667,16527,BUSINESS,2810.84,2025-08-23
33668,10786,BUSINESS,1955.57,2023-10-06
33669,1212,CHECKING,5305.49,2022-12-29
33670,2317,CHECKING,13494.22,2023-02-04
33671,2208,SAVINGS,673.78,2022-05-21
33672,3860,BUSINESS,4115.39,2025-02-10
33673,4960,SAVINGS,11396.72,2023-06-18
33674,15052,BUSINESS,527.44,2024-07-13
33675,17495,BUSINESS,3404.76,2024-02-27
33676,17525,BUSINESS,10020.91,2023-04-08
33677,17050,BUSINESS,11535.59,2022-06-04
33678,2831,CHECKING,3611.36,2025-02-28
33679,6023,CHECKING,126.34,2023-03-27
33680,13841,CHECKING,558.23,2025-09-24
33681,16647,CHECKING,4418.11,2022-08-28
33682,8800,SAVINGS,661.14,2024-09-11
33683,5250,SAVINGS,809.17,2025-12-09
33684,7459,BUSINESS,7394.62,2025-07-03
33685,9415,CHECKING,6945.33,2025-06-03
33686,10212,CHECKING,9250.32,2023-03-25
33687,2242,SAVINGS,558.77,2023-09-09
33688,15090,BUSINESS,1104.14,2023-03-02
33689,10386,CHECKING,8947.65,2025-03-17
33690,19461,BUSINESS,6384.29,2023-05-10
33691,12060,BUSINESS,8198.36,2022-08-12
33692,15020,SAVINGS,22900.28,2022-08-03
33693,2729,CHECKING,9991.4,2024-08-22
33694,343,CHECKING,3674.67,2022-01-17
33695,8391,BUSINESS,1860.89,2024-01-06
33696,10140,BUSINESS,4216.09,2025-02-23
33697,2330,CHECKING,5088.66,2022-04-26
33698,6305,CHECKING,2042.19,2023-09-03
33699,3986,CHECKING,7368.79,2022-10-20
33700,10975,SAVINGS,486.71,2023-06-01
33701,17751,SAVINGS,7556.86,2024-04-13
33702,2428,SAVINGS,162.61,2023-06-17
33703,4953,SAVINGS,3445.44,2024-11-17
33704,17258,SAVINGS,9882.13,2025-10-21
33705,12354,CHECKING,452.33,2025-02-09
33706,1302,CHECKING,3646.35,2025-11-11
33707,19112,SAVINGS,868.15,2023-11-01
33708,11782,CHECKING,11260.21,2023-09-24
33709,3554,SAVINGS,8929.25,2025-09-05
33710,1913,CHECKING,13584.24,2024-12-04
33711,4192,CHECKING,10396.5,2024-10-30
33712,2029,CHECKING,6669.52,2024-04-04
33713,12476,BUSINESS,1022.16,2023-12-22
33714,11524,SAVINGS,1801.28,2023-01-24
33715,13793,CHECKING,3434.39,2023-02-13
33716,1858,BUSINESS,4444.55,2022-10-31
33717,13921,CHECKING,7620.51,2025-11-24
33718,1092,SAVINGS,1287.12,2023-11-30
33719,11027,BUSINESS,686.42,2025-09-25
33720,9434,CHECKING,3294.79,2022-07-29
33721,11373,SAVINGS,858.93,2024-01-17
33722,4402,BUSINESS,5916.55,2023-06-01
33723,5615,CHECKING,4285.76,2023-03-19
33724,4592,BUSINESS,6756.72,2024-01-03
33725,8572,SAVINGS,327.69,2025-08-13
33726,17542,BUSINESS,16719.02,2022-02-20
33727,17835,SAVINGS,0.03,2023-02-16
33728,3610,CHECKING,1968.49,2024-10-26
33729,14173,CHECKING,5691.47,2023-02-16
33730,19573,CHECKING,230.96,2022-12-18
33731,5318,BUSINESS,435.15,2025-05-17
33732,8842,BUSINESS,398.9,2024-11-01
33733,8074,SAVINGS,4355.51,2023-11-04
33734,10342,BUSINESS,11313.23,2022-04-10
33735,10540,CHECKING,4053.32,2025-04-04
33736,9833,BUSINESS,4626.3,2022-10-10
33737,18070,CHECKING,2123.25,2024-07-15
33738,3557,SAVINGS,94.59,2023-03-05
33739,6755,CHECKING,109.26,2025-10-27
33740,11525,BUSINESS,10960.14,2024-01-07
33741,18960,SAVINGS,541.11,2024-10-31
33742,7327,CHECKING,42327.08,2024-09-10
33743,12031,BUSINESS,898.16,2022-11-13
33744,6129,SAVINGS,5614.03,2022-11-06
